compiler,port,server_threads,parallel_bench_processes,repetition,success,failed,total_iterations,downloads_per_process,elapsed_s,idle_power_w,energy_j_raw,idle_energy_j_estimated,energy_j,real_transferred_bytes,throughput_mib_s
gcc,8080,1,16,16,0,16,0,0.0,0.004723898999145604,13.170072646666666,0.369122,0.06221409299426356,0.30690790700573645,0,0.0
gcc,8080,1,16,17,0,16,0,0.0,0.0040782739997666795,13.170072646666666,0.28447,0.053711164849939,0.23075883515006101,0,0.0
gcc,8080,1,16,18,0,16,0,0.0,0.004221004999635625,13.170072646666666,0.293122,0.055590942487144385,0.2375310575128556,0,0.0
gcc,8080,1,16,19,0,16,0,0.0,0.0040842360012902645,13.170072646666666,0.303985,0.05378968484312416,0.2501953151568759,0,0.0
gcc,8080,1,16,20,0,16,0,0.0,0.004031807000501431,13.170072646666666,0.306365,0.053099191093943066,0.25326580890605693,0,0.0
gcc,8080,1,16,21,0,16,0,0.0,0.0043404719999671215,13.170072646666666,0.40629,0.057164331560389546,0.34912566843961046,0,0.0
gcc,8080,1,16,22,0,16,0,0.0,0.003986690999226994,13.170072646666666,0.279969,0.05250501007963163,0.2274639899203684,0,0.0
gcc,8080,1,16,23,0,16,0,0.0,0.004048456999953487,13.170072646666666,0.301513,0.05331847279629361,0.24819452720370636,0,0.0
gcc,8080,1,16,24,0,16,0,0.0,0.003929653001250699,13.170072646666666,0.321379,0.051753815502663406,0.26962518449733663,0,0.0
gcc,8080,1,16,25,0,16,0,0.0,0.004110654999749386,13.170072646666666,0.320555,0.05413762497208296,0.266417375027917,0,0.0
gcc,8080,1,16,26,0,16,0,0.0,0.005190813999433885,13.170072646666666,0.39712,0.06836339746787862,0.32875660253212136,0,0.0
gcc,8080,1,32,0,0,32,0,0.0,0.007521323999753804,13.170072646666666,0.603378,0.0990563834758751,0.5043216165241249,0,0.0
gcc,8080,1,32,1,0,32,0,0.0,0.006651034000242362,13.170072646666666,0.51128,0.08759460095864191,0.42368539904135805,0,0.0
gcc,8080,1,32,2,0,32,0,0.0,0.006971250000788132,13.170072646666666,0.616118,0.09181186894845475,0.5243061310515453,0,0.0
gcc,8080,1,32,3,0,32,0,0.0,0.007833626001229277,13.170072646666666,0.588425,0.10316942352300648,0.48525557647699347,0,0.0
gcc,8080,1,32,4,0,32,0,0.0,0.006890697999551776,13.170072646666666,0.608367,0.09075099324033756,0.5176160067596625,0,0.0
gcc,8080,1,32,5,0,32,0,0.0,0.006820726001024013,13.170072646666666,0.588791,0.08982945693649448,0.4989615430635055,0,0.0
gcc,8080,1,32,6,0,32,0,0.0,0.0069410039996000705,13.170072646666666,0.590347,0.09141352691553682,0.4989334730844631,0,0.0
gcc,8080,1,32,7,0,32,0,0.0,0.006579098000656813,13.170072646666666,0.527896,0.08664719861818965,0.4412488013818104,0,0.0
gcc,8080,1,32,8,0,32,0,0.0,0.007659525999770267,13.170072646666666,0.709604,0.10087651385600654,0.6087274861439935,0,0.0
gcc,8080,1,32,9,0,32,0,0.0,0.007020844999715337,13.170072646666666,0.633374,0.09246503868723739,0.5409089613127626,0,0.0
gcc,8080,1,32,10,0,32,0,0.0,0.007169345999500365,13.170072646666666,0.618209,0.09442080764250885,0.5237881923574912,0,0.0
gcc,8080,1,32,11,0,32,0,0.0,0.006635272999119479,13.170072646666666,0.540637,0.08738702742886935,0.4532499725711307,0,0.0
gcc,8080,1,32,12,0,32,0,0.0,0.006716879001032794,13.170072646666666,0.605957,0.08846178440247172,0.5174952155975282,0,0.0
gcc,8080,1,32,13,0,32,0,0.0,0.006952935998924659,13.170072646666666,0.611266,0.09157067221346162,0.5196953277865384,0,0.0
gcc,8080,1,32,14,0,32,0,0.0,0.007795914001690107,13.170072646666666,0.648678,0.10267275374942456,0.5460052462505754,0,0.0
gcc,8080,1,32,15,0,32,0,0.0,0.007085827999617322,13.170072646666666,0.626051,0.09332086951674488,0.5327301304832551,0,0.0
gcc,8080,1,32,16,0,32,0,0.0,0.006644571998549509,13.170072646666666,0.576859,0.08750949592690414,0.48934950407309585,0,0.0
gcc,8080,1,32,17,0,32,0,0.0,0.008153573000527103,13.170072646666666,0.755317,0.10738314874684186,0.6479338512531582,0,0.0
gcc,8080,1,32,18,0,32,0,0.0,0.007516083000155049,13.170072646666666,0.607696,0.09898735913041835,0.5087086408695817,0,0.0
gcc,8080,1,32,19,0,32,0,0.0,0.006604525000511785,13.170072646666666,0.545489,0.0869820740534664,0.4585069259465336,0,0.0
gcc,8080,1,32,20,0,32,0,0.0,0.007124150999516132,13.170072646666666,0.598251,0.0938255862094504,0.5044254137905496,0,0.0
gcc,8080,1,32,21,0,32,0,0.0,0.0068171580005582655,13.170072646666666,0.519337,0.08978246611115723,0.4295545338888428,0,0.0
gcc,8080,1,32,22,0,32,0,0.0,0.006185791000461904,13.170072646666666,0.511906,0.08146731685318016,0.4304386831468198,0,0.0
gcc,8080,1,32,23,0,32,0,0.0,0.006835182999566314,13.170072646666666,0.603775,0.09001985665754933,0.5137551433424506,0,0.0
gcc,8080,1,32,24,0,32,0,0.0,0.007027998000921798,13.170072646666666,0.582855,0.09255924423276818,0.49029575576723183,0,0.0
gcc,8080,1,32,25,0,32,0,0.0,0.006843498998932773,13.170072646666666,0.607192,0.09012937897333523,0.5170626210266647,0,0.0
gcc,8080,1,32,26,0,32,0,0.0,0.00662354100131779,13.170072646666666,0.57779,0.08723251616553056,0.49055748383446945,0,0.0
gcc,8080,1,64,0,0,64,0,0.0,0.01418678400114004,13.170072646666666,1.254619,0.18684097591758272,1.0677780240824173,0,0.0
gcc,8080,1,64,1,0,64,0,0.0,0.012101640999389929,13.170072646666666,1.128391,0.15937949110584515,0.9690115088941548,0,0.0
gcc,8080,1,64,2,0,64,0,0.0,0.012211508999826037,13.170072646666666,1.062872,0.16082646065313272,0.9020455393468674,0,0.0
gcc,8080,1,64,3,0,64,0,0.0,0.011639853999440675,13.170072646666666,1.09293,0.15329772276922723,0.9396322772307727,0,0.0
gcc,8080,1,64,4,0,64,0,0.0,0.011934283000300638,13.170072646666666,1.098805,0.15717537409983842,0.9416296259001616,0,0.0
gcc,8080,1,64,5,0,64,0,0.0,0.011805178000940941,13.170072646666666,1.086705,0.15547505187922336,0.9312299481207766,0,0.0
gcc,8080,1,64,6,0,64,0,0.0,0.01218766300007701,13.170072646666666,1.093129,0.1605124071041056,0.9326165928958944,0,0.0
gcc,8080,1,64,7,0,64,0,0.0,0.012028190998535138,13.170072646666666,1.061834,0.15841214925868982,0.9034218507413101,0,0.0
gcc,8080,1,64,8,0,64,0,0.0,0.011999485999695025,13.170072646666666,1.066503,0.15803410233864307,0.9084688976613569,0,0.0
gcc,8080,1,64,9,0,64,0,0.0,0.011561596000319696,13.170072646666666,1.055655,0.15226705923562117,0.9033879407643788,0,0.0
gcc,8080,1,64,10,0,64,0,0.0,0.011643851999906474,13.170072646666666,1.07073,0.1533503767258032,0.9173796232741968,0,0.0
gcc,8080,1,64,11,0,64,0,0.0,0.011654101999738486,13.170072646666666,0.985271,0.15348536996821913,0.8317856300317809,0,0.0
gcc,8080,1,64,12,0,64,0,0.0,0.011440185999163077,13.170072646666666,1.012765,0.15066808070035662,0.8620969192996433,0,0.0
gcc,8080,1,64,13,0,64,0,0.0,0.011880861000463483,13.170072646666666,1.054327,0.15647180248105289,0.8978551975189472,0,0.0
gcc,8080,1,64,14,0,64,0,0.0,0.011680040999635821,13.170072646666666,1.059653,0.15382698848124893,0.9058260115187511,0,0.0
gcc,8080,1,64,15,0,64,0,0.0,0.012259029001143062,13.170072646666666,1.090016,0.16145230252264764,0.9285636974773525,0,0.0
gcc,8080,1,64,16,0,64,0,0.0,0.011751395999453962,13.170072646666666,1.056693,0.15476673901255672,0.9019262609874434,0,0.0
gcc,8080,1,64,17,0,64,0,0.0,0.01233998200041242,13.170072646666666,1.068609,0.16251845940399062,0.9060905405960094,0,0.0
gcc,8080,1,64,18,0,64,0,0.0,0.012060561999533093,13.170072646666666,1.035667,0.15883847769347822,0.8768285223065216,0,0.0
gcc,8080,1,64,19,0,64,0,0.0,0.01158671399934974,13.170072646666666,0.991983,0.15259786510758575,0.8393851348924142,0,0.0
gcc,8080,1,64,20,0,64,0,0.0,0.011898705999556114,13.170072646666666,1.062064,0.15670682241548253,0.9053571775845174,0,0.0
gcc,8080,1,64,21,0,64,0,0.0,0.012787731999196694,13.170072646666666,1.095875,0.16841535941552443,0.9274596405844755,0,0.0
gcc,8080,1,64,22,0,64,0,0.0,0.013446179998936714,13.170072646666666,1.087026,0.17708716740615282,0.9099388325938472,0,0.0
gcc,8080,1,64,23,0,64,0,0.0,0.01247473799958243,13.170072646666666,1.056891,0.1642932057026338,0.8925977942973662,0,0.0
gcc,8080,1,64,24,0,64,0,0.0,0.012211789000502904,13.170072646666666,1.067495,0.16083014828238817,0.9066648517176119,0,0.0
gcc,8080,1,64,25,0,64,0,0.0,0.012632436999410857,13.170072646666666,1.171601,0.16637011298668086,1.005230887013319,0,0.0
gcc,8080,1,64,26,0,64,0,0.0,0.013939095000750967,13.170072646666666,1.17839,0.1835788937886784,0.9948111062113216,0,0.0
gcc,8080,2,1,0,1,0,1,1.0,1.6233954709987302,13.170072646666666,35.835534,21.380236287322926,14.455297712677076,1073741824,630.7766765974925
