compiler,port,server_threads,parallel_bench_processes,repetition,success,failed,total_iterations,downloads_per_process,elapsed_s,idle_power_w,energy_j_raw,idle_energy_j_estimated,energy_j,real_transferred_bytes,throughput_mib_s
clang,8081,1,1,2,1,0,1,1.0,0.2239114950007206,13.170072646666666,5.53223,2.9489306555832306,2.5832993444167696,1073741824,4573.2355098459975
clang,8081,1,1,3,1,0,1,1.0,0.15539084800002456,13.170072646666666,4.498165,2.046508756787461,2.4516562432125393,1073741824,6589.834685758573
clang,8081,1,1,4,1,0,1,1.0,0.16019449700070254,13.170072646666666,4.683962,2.1097731630954777,2.5741888369045225,1073741824,6392.229565760359
clang,8081,1,1,5,1,0,1,1.0,0.16620379100095306,13.170072646666666,4.640507,2.1889160016339555,2.451590998366045,1073741824,6161.110970050786
clang,8081,1,1,6,1,0,1,1.0,0.2154972500011354,13.170072646666666,5.386929,2.8381144376718415,2.548814562328159,1073741824,4751.8007770150425
clang,8081,1,1,7,1,0,1,1.0,0.2124256269999023,13.170072646666666,5.358502,2.7976609396024292,2.5608410603975704,1073741824,4820.510662776441
clang,8081,1,1,8,1,0,1,1.0,0.1496645500010345,13.170072646666666,4.347706,1.9710929961443002,2.3766130038556996,1073741824,6841.967586799425
clang,8081,1,1,9,1,0,1,1.0,0.14855194099982327,13.170072646666666,4.280861,1.956439854771013,2.324421145228987,1073741824,6893.211849727485
clang,8081,1,1,10,1,0,1,1.0,0.17147691999889503,13.170072646666666,4.722564,2.2583634936120958,2.4642005063879044,1073741824,5971.649129262401
clang,8081,1,1,11,1,0,1,1.0,0.21152188400083105,13.170072646666666,5.279696,2.7857585786507446,2.493937421349256,1073741824,4841.106653512867
clang,8081,1,1,12,1,0,1,1.0,0.1655723849999049,13.170072646666666,4.714508,2.18060033873061,2.5339076612693905,1073741824,6184.606207131631
clang,8081,1,1,13,1,0,1,1.0,0.21213736000026984,13.170072646666666,5.293183,2.793864442275633,2.499318557724367,1073741824,4827.061107947688
clang,8081,1,1,14,1,0,1,1.0,0.2030977089998487,13.170072646666666,4.991319,2.6748115818995735,2.3165074181004264,1073741824,5041.908178298372
clang,8081,1,1,15,1,0,1,1.0,0.2819864970006165,13.170072646666666,7.543662,3.7137826508771714,3.829879349122829,1073741824,3631.379555020896
clang,8081,1,1,16,1,0,1,1.0,0.16427136799939035,13.170072646666666,4.636632,2.1634658503192847,2.473166149680715,1073741824,6233.587827696183
clang,8081,1,1,17,1,0,1,1.0,0.21200371600025392,13.170072646666666,5.338606,2.7921043410866324,2.546501658913368,1073741824,4830.104015718166
clang,8081,1,1,18,1,0,1,1.0,0.14175744699969073,13.170072646666666,4.175398,1.8669558751919266,2.3084421248080735,1073741824,7223.60639016188
clang,8081,1,1,19,1,0,1,1.0,0.19049866899877088,13.170072646666666,5.132959,2.5088813098071197,2.62407769019288,1073741824,5375.365641040815
clang,8081,1,1,20,1,0,1,1.0,0.15000164000048244,13.170072646666666,4.474668,1.9755324959254943,2.499135504074506,1073741824,6826.592029238524
clang,8081,1,1,21,1,0,1,1.0,0.15960831600023084,13.170072646666666,4.593665,2.1020531167351697,2.49161188326483,1073741824,6415.705808201867
clang,8081,1,1,22,1,0,1,1.0,0.16093107399865403,13.170072646666666,4.452193,2.1194739356683625,2.332719064331638,1073741824,6362.972510881052
clang,8081,1,1,23,1,0,1,1.0,0.14105541600110882,13.170072646666666,4.123597,1.8577100759403908,2.2658869240596093,1073741824,7259.558186634609
clang,8081,1,1,24,1,0,1,1.0,0.20742676899863,13.170072646666666,5.342954,2.731825616575302,2.6111283834246977,1073741824,4936.68201526469
clang,8081,1,1,25,1,0,1,1.0,0.1995393220004189,13.170072646666666,5.087353,2.6279473666121294,2.459405633387871,1073741824,5131.820584204703
clang,8081,1,1,26,1,0,1,1.0,0.21332749700013665,13.170072646666666,5.316238,2.8095386330233647,2.5066993669766355,1073741824,4800.131321089583
clang,8081,1,2,0,2,0,2,1.0,0.2882812030002242,13.170072646666666,8.299605,3.796684386181413,4.502920613818587,2147483648,7104.174599959635
clang,8081,1,2,1,2,0,2,1.0,0.30069442099920707,13.170072646666666,8.777881,3.960167369006928,4.817713630993072,2147483648,6810.901223888689
clang,8081,1,2,2,2,0,2,1.0,0.2611705660001462,13.170072646666666,8.056682,3.4396353273929767,4.617046672607024,2147483648,7841.618722068602
clang,8081,1,2,3,2,0,2,1.0,0.25482371100042656,13.170072646666666,7.828819,3.3560467859688092,4.472772214031191,2147483648,8036.928714206551
clang,8081,1,2,4,2,0,2,1.0,0.2554772499988758,13.170072646666666,7.697645,3.3646539420558153,4.332991057944184,2147483648,8016.369363647887
clang,8081,1,2,5,2,0,2,1.0,0.2695878469985473,13.170072646666666,9.267603,3.5504915296293262,5.717111470370673,2147483648,7596.781616090564
clang,8081,1,2,6,2,0,2,1.0,0.26602000200000475,13.170072646666666,8.082346,3.5035027518064745,4.578843248193525,2147483648,7698.669215106477
clang,8081,1,2,7,2,0,2,1.0,0.2720089080012258,13.170072646666666,8.328167,3.5823770789166134,4.745789921083388,2147483648,7529.165184512159
clang,8081,1,2,8,2,0,2,1.0,0.2938543309992383,13.170072646666666,8.569,3.870082886797601,4.6989171132024,2147483648,6969.439562234353
clang,8081,1,2,9,2,0,2,1.0,0.2505537649994949,13.170072646666666,7.830284,3.2998112869391956,4.530472713060805,2147483648,8173.894333633856
clang,8081,1,2,10,2,0,2,1.0,0.2511695430002874,13.170072646666666,7.892338,3.307921127943852,4.584416872056147,2147483648,8153.854864471592
clang,8081,1,2,11,2,0,2,1.0,0.29002816599859216,13.170072646666666,8.440283,3.8196920157809577,4.620590984219043,2147483648,7061.383134801953
clang,8081,1,2,12,2,0,2,1.0,0.2627035040004557,13.170072646666666,7.976806,3.459824232219889,4.516981767780111,2147483648,7795.860994668908
clang,8081,1,2,13,2,0,2,1.0,0.27549313499912387,13.170072646666666,8.073084,3.6282646015964084,4.444819398403592,2147483648,7433.942047254692
clang,8081,1,2,14,2,0,2,1.0,0.2576991940004518,13.170072646666666,7.849661,3.3939171059733972,4.455743894026603,2147483648,7947.25031230175
clang,8081,1,2,15,2,0,2,1.0,0.26940963999913947,13.170072646666666,8.060908,3.5481445305009807,4.512763469499019,2147483648,7601.8066762813
clang,8081,1,2,16,2,0,2,1.0,0.2712916580003366,13.170072646666666,8.088526,3.5729308442990813,4.515595155700918,2147483648,7549.0710444088145
clang,8081,1,2,17,2,0,2,1.0,0.2579540380011167,13.170072646666666,7.804574,3.397273419975721,4.407300580024279,2147483648,7939.398878458859
clang,8081,1,2,18,2,0,2,1.0,0.2529204430011305,13.170072646666666,7.517952,3.330980608152004,4.186971391847996,2147483648,8097.4079267718425
clang,8081,1,2,19,2,0,2,1.0,0.26558720100001665,13.170072646666666,8.122108,3.497802731195081,4.624305268804919,2147483648,7711.2149692781
clang,8081,1,2,20,2,0,2,1.0,0.2496903379997093,13.170072646666666,7.549369,3.288439890626926,4.260929109373075,2147483648,8202.159588579612
clang,8081,1,2,21,2,0,2,1.0,0.30738738299987745,13.170072646666666,8.537583,4.048314164777136,4.489268835222863,2147483648,6662.602674231482
clang,8081,1,2,22,2,0,2,1.0,0.3360214280000946,13.170072646666666,9.156524,4.425426617597918,4.731097382402081,2147483648,6094.849403471446
clang,8081,1,2,23,2,0,2,1.0,0.26895542799866234,13.170072646666666,7.983261,3.542162525457709,4.44109847454229,2147483648,7614.644609478511
clang,8081,1,2,24,2,0,2,1.0,0.256919225999809,13.170072646666666,7.706449,3.383644870742856,4.322804129257144,2147483648,7971.376964998029
clang,8081,1,2,25,2,0,2,1.0,0.25576068900045357,13.170072646666666,7.701583,3.3683868542974937,4.333196145702507,2147483648,8007.485466213958
clang,8081,1,2,26,2,0,2,1.0,0.3188249410013668,13.170072646666666,8.717826,4.198947634557215,4.518878365442785,2147483648,6423.587795759116
clang,8081,1,4,0,4,0,4,1.0,0.5336964460002491,13.170072646666666,16.447849,7.028820965091095,9.419028034908907,4294967296,7674.774735146143
clang,8081,1,4,1,4,0,4,1.0,0.5229810589989938,13.170072646666666,15.753412,6.887698539847414,8.865713460152588,4294967296,7832.0236068203
clang,8081,1,4,2,4,0,4,1.0,0.6029584589996375,13.170072646666666,17.578986,7.941006707947411,9.63797929205259,4294967296,6793.171136193418
clang,8081,1,4,3,4,0,4,1.0,0.5400950599996577,13.170072646666666,16.412618,7.113091176301284,9.299526823698715,4294967296,7583.850146680838
clang,8081,1,4,4,4,0,4,1.0,0.5561467569987144,13.170072646666666,16.954614,7.324493191881142,9.630120808118857,4294967296,7364.962482392877
clang,8081,1,4,5,4,0,4,1.0,0.544573130999197,13.170072646666666,16.095161,7.172067696682148,8.923093303317852,4294967296,7521.487504322059
clang,8081,1,4,6,4,0,4,1.0,0.5512371580007311,13.170072646666666,16.175662,7.2598334164117,8.915828583588299,4294967296,7430.55859088978
clang,8081,1,4,7,4,0,4,1.0,0.5167957810008375,13.170072646666666,16.20395,6.806237979271866,9.397712020728132,4294967296,7925.761297949455
clang,8081,1,4,8,4,0,4,1.0,0.541655629998786,13.170072646666666,17.60671,7.1336439965600125,10.473066003439987,4294967296,7562.000232526301
clang,8081,1,4,9,4,0,4,1.0,0.5077899049992993,13.170072646666666,16.586575,6.687629938084737,9.898945061915263,4294967296,8066.328140189498
clang,8081,1,4,10,4,0,4,1.0,0.5349634400008654,13.170072646666666,16.267545,7.045507368122101,9.222037631877896,4294967296,7656.597991057808
clang,8081,1,4,11,4,0,4,1.0,0.5445889929997065,13.170072646666666,16.434255,7.1722766003811795,9.26197839961882,4294967296,7521.268429312906
clang,8081,1,4,12,4,0,4,1.0,0.5266729510003643,13.170072646666666,16.105246,6.936321025709111,9.16892497429089,4294967296,7777.122391077887
clang,8081,1,4,13,4,0,4,1.0,0.5398793919994205,13.170072646666666,16.602794,7.110250813070598,9.492543186929401,4294967296,7586.879700724707
clang,8081,1,4,14,4,0,4,1.0,0.5326849009998114,13.170072646666666,16.375908,7.015498843949957,9.360409156050043,4294967296,7689.34879196332
clang,8081,1,4,15,4,0,4,1.0,0.5329862019989378,13.170072646666666,16.296795,7.019466999996965,9.277328000003035,4294967296,7685.001946838697
clang,8081,1,4,16,4,0,4,1.0,0.5230238220010506,13.170072646666666,16.244857,6.888261731691092,9.356595268308908,4294967296,7831.3832519693005
clang,8081,1,4,17,4,0,4,1.0,0.5588080790003005,13.170072646666666,16.487688,7.359542995978203,9.128145004021796,4294967296,7329.886868006068
clang,8081,1,4,18,4,0,4,1.0,0.5354869740003778,13.170072646666666,16.198549,7.0524023489286805,9.14614665107132,4294967296,7649.112301277211
clang,8081,1,4,19,4,0,4,1.0,0.5351290759990661,13.170072646666666,16.371742,7.047688806251308,9.324053193748693,4294967296,7654.228080118652
clang,8081,1,4,20,4,0,4,1.0,0.5093504550004582,13.170072646666666,15.527853,6.708182494968755,8.819670505031246,4294967296,8041.614491139142
clang,8081,1,4,21,4,0,4,1.0,0.5602885230000538,13.170072646666666,16.59248,7.379040551004276,9.213439448995722,4294967296,7310.519191198222
clang,8081,1,4,22,4,0,4,1.0,0.5378112719990895,13.170072646666666,16.645471,7.083013522424215,9.562457477575785,4294967296,7616.054577612003
clang,8081,1,4,23,4,0,4,1.0,0.570456594999996,13.170072646666666,16.533615,7.512954797920052,9.020660202079949,4294967296,7180.213246548633
clang,8081,1,4,24,4,0,4,1.0,0.5253992569996626,13.170072646666666,16.194795,6.919546383190246,9.275248616809753,4294967296,7795.976003830988
clang,8081,1,4,25,4,0,4,1.0,0.5323362819999602,13.170072646666666,15.886431,7.010907506395909,8.875523493604092,4294967296,7694.384430479804
clang,8081,1,4,26,4,0,4,1.0,0.5406021649996546,13.170072646666666,16.462284,7.119769785990731,9.34251421400927,4294967296,7576.736212298774
clang,8081,1,8,0,8,0,8,1.0,1.0677475339998637,13.170072646666666,32.324271,14.06231259107739,18.261958408922613,8589934592,7672.225633069031
clang,8081,1,8,1,6,2,6,1.0,0.7902845619992149,13.170072646666666,24.632561,10.408105093068807,14.224455906931192,6442450944,7774.414806303787
clang,8081,1,8,2,6,2,6,1.0,0.7838292809992708,13.170072646666666,23.894074,10.323088573344897,13.570985426655103,6442450944,7838.441544525198
clang,8081,1,8,3,6,2,6,1.0,0.7784453929998563,13.170072646666666,23.762397,10.25218237727109,13.51021462272891,6442450944,7892.6538139344275
clang,8081,1,8,4,7,1,7,1.0,0.9087019350008632,13.170072646666666,27.412447,11.967670498127939,15.444776501872061,7516192768,7888.175125315642
clang,8081,1,8,5,6,2,6,1.0,0.7681174899989855,13.170072646666666,23.362226,10.116163144461897,13.246062855538103,6442450944,7998.776333042637
clang,8081,1,8,6,6,2,6,1.0,0.7684306539995305,13.170072646666666,23.738976,10.120287537099394,13.618688462900607,6442450944,7995.516534929584
clang,8081,1,8,7,7,1,7,1.0,0.8496617049986526,13.170072646666666,26.670495,11.190106379922916,15.480388620077083,7516192768,8436.298773770635
clang,8081,1,8,8,4,4,4,1.0,0.5152447850014141,13.170072646666666,15.836904,6.785811249284771,9.05109275071523,4294967296,7949.619519174285
clang,8081,1,8,9,8,0,8,1.0,1.0255740800002968,13.170072646666666,32.174301,13.506885138142241,18.66741586185776,8589934592,7987.721374547248
clang,8081,1,8,10,5,3,5,1.0,0.6652216810016398,13.170072646666666,19.791533,8.761017864929315,11.030515135070686,5368709120,7696.682393590504
clang,8081,1,8,11,6,2,6,1.0,0.7807000409993634,13.170072646666666,24.044655,10.281876255217261,13.762778744782738,6442450944,7869.859968413925
clang,8081,1,8,12,8,0,8,1.0,1.0865573880000738,13.170072646666666,32.451569,14.310039734733353,18.141529265266648,8589934592,7539.408493718183
clang,8081,1,8,13,8,0,8,1.0,1.0305842220004706,13.170072646666666,32.322258,13.572869072254646,18.74938892774535,8589934592,7948.889401875841
clang,8081,1,8,14,8,0,8,1.0,1.039333393000561,13.170072646666666,32.304024,13.688096289923946,18.61592771007605,8589934592,7881.975172903521
clang,8081,1,8,15,8,0,8,1.0,1.0235158800005593,13.170072646666666,31.51369,13.479778494624327,18.033911505375674,8589934592,8003.783976459186
clang,8081,1,8,16,6,2,6,1.0,0.766315859000315,13.170072646666666,23.424753,10.092435533326919,13.33231746667308,6442450944,8017.581690159795
clang,8081,1,8,17,8,0,8,1.0,1.0383591770005296,13.170072646666666,31.459463,13.675265794429986,17.784197205570013,8589934592,7889.370250151718
clang,8081,1,8,18,6,2,6,1.0,0.7673664410012861,13.170072646666666,23.792502,10.10627177460099,13.68623022539901,6442450944,8006.605021693544
clang,8081,1,8,19,7,1,7,1.0,0.8903015810010402,13.170072646666666,27.635564,11.725336499225886,15.910227500774113,7516192768,8051.204392943368
clang,8081,1,8,20,8,0,8,1.0,1.0198404739985563,13.170072646666666,31.848832,13.431373130571954,18.417458869428046,8589934592,8032.628836430743
clang,8081,1,8,21,4,4,4,1.0,0.5620745570013241,13.170072646666666,16.73586,7.402562748550423,9.333297251449576,4294967296,7287.289468949136
clang,8081,1,8,22,7,1,7,1.0,0.9136914939990675,13.170072646666666,28.059889,12.03338335260912,16.026505647390877,7516192768,7845.098752782431
clang,8081,1,8,23,8,0,8,1.0,1.0405754229996091,13.170072646666666,33.608873,13.704453915240748,19.904419084759255,8589934592,7872.567253592609
clang,8081,1,8,24,8,0,8,1.0,1.019994307998786,13.170072646666666,31.499515,13.433399135530507,18.06611586446949,8589934592,8031.417367487652
clang,8081,1,8,25,8,0,8,1.0,1.070275080999636,13.170072646666666,33.077849,14.095600568682256,18.982248431317743,8589934592,7654.107009899436
clang,8081,1,8,26,8,0,8,1.0,1.0935527000001457,13.170072646666666,32.652456,14.402168501960398,18.250287498039604,8589934592,7491.179894667087
clang,8081,1,16,0,14,2,14,1.0,1.8253591379998397,13.170072646666666,56.445689,24.040112453714734,32.40557654628527,15032385536,7853.79693319357
clang,8081,1,16,1,6,10,6,1.0,0.830624705999071,13.170072646666666,24.582668,10.939387720123907,13.643280279876095,6442450944,7396.842347242765
clang,8081,1,16,2,14,2,14,1.0,1.872624323999844,13.170072646666666,58.934375,24.662598386993,34.271776613007006,15032385536,7655.5664776258645
clang,8081,1,16,3,7,9,7,1.0,0.9466407780000736,13.170072646666666,30.129408,12.467327816558022,17.66208018344198,7516192768,7572.038059826155
clang,8081,1,16,4,7,9,7,1.0,0.9217604699988442,13.170072646666666,28.261249,12.139652352710389,16.12159664728961,7516192768,7776.42373838074
clang,8081,1,16,5,6,10,6,1.0,0.7979351220001263,13.170072646666666,24.29928,10.508863524068492,13.790416475931508,6442450944,7699.874125855345
clang,8081,1,16,6,11,5,11,1.0,1.4130438079992018,13.170072646666666,43.480143,18.60988960427199,24.870253395728007,11811160064,7971.444293683471
clang,8081,1,16,7,12,4,12,1.0,1.6065077279999969,13.170072646666666,48.804864,21.157823485191372,27.64704051480863,12884901888,7648.889442503836
clang,8081,1,16,8,6,10,6,1.0,0.7443130139999994,13.170072646666666,24.852032,9.802656466239416,15.049375533760585,6442450944,8254.591662963998
clang,8081,1,16,9,13,3,13,1.0,1.658230197001103,13.170072646666666,52.223343,21.839012159400905,30.384330840599095,13958643712,8027.83595671738
clang,8081,1,16,10,16,0,16,1.0,1.9949088729990763,13.170072646666666,61.857381,26.27309478087776,35.584286219122234,17179869184,8212.906474955353
clang,8081,1,16,11,14,2,14,1.0,1.8639841829990473,13.170072646666666,57.858138,24.54880710233507,33.30933089766493,15032385536,7691.052387008011
clang,8081,1,16,12,16,0,16,1.0,2.089909770000304,13.170072646666666,64.754128,27.524263495882426,37.22986450411757,17179869184,7839.572901751456
clang,8081,1,16,13,6,10,6,1.0,0.7851065020004171,13.170072646666666,24.263989,10.339909666715842,13.924079333284157,6442450944,7825.68987054031
clang,8081,1,16,14,4,12,4,1.0,0.5655246269998315,13.170072646666666,16.546035,7.44800042106685,9.098034578933149,4294967296,7242.832238323054
clang,8081,1,16,15,15,1,15,1.0,1.910165829000107,13.170072646666666,59.600799,25.157022735111664,34.44377626488834,16106127360,8041.186669138735
clang,8081,1,16,16,16,0,16,1.0,2.1445035060005466,13.170072646666666,65.537184,28.243266965058563,37.29391703494143,17179869184,7639.996835703855
clang,8081,1,16,17,15,1,15,1.0,1.991524727000069,13.170072646666666,61.877919,26.22852533222391,35.64939366777609,16106127360,7712.683549321287
clang,8081,1,16,18,16,0,16,1.0,2.075747073999082,13.170072646666666,64.718714,27.33773976067368,37.38097423932632,17179869184,7893.061830714759
clang,8081,1,16,19,10,6,10,1.0,1.3079156879994116,13.170072646666666,39.859648,17.225344626667265,22.634303373332735,10737418240,7829.250840826834
clang,8081,1,16,20,9,7,9,1.0,1.1571841490003862,13.170072646666666,35.203777,15.24019930790623,19.96357769209377,9663676416,7964.160248791071
clang,8081,1,16,21,15,1,15,1.0,1.99663095699907,13.170072646666666,62.814974,26.295774752261337,36.51919924773866,16106127360,7692.9589547614905
clang,8081,1,16,22,16,0,16,1.0,2.040641964000315,13.170072646666666,63.522563,26.875402911720695,36.64716008827931,17179869184,8028.845965649989
clang,8081,1,16,23,15,1,15,1.0,1.9170265539996763,13.170072646666666,59.170418,25.247378981764793,33.9230390182352,16106127360,8012.408575120131
clang,8081,1,16,24,6,10,6,1.0,0.8368163029990683,13.170072646666666,25.131345,11.020931502412754,14.110413497587246,6442450944,7342.113171051402
clang,8081,1,16,25,13,3,13,1.0,1.733567025999946,13.170072646666666,53.199656,22.83120367028517,30.368452329714827,13958643712,7678.9647013050735
clang,8081,1,16,26,15,1,15,1.0,1.949853173999145,13.170072646666666,58.723373,25.67970795190232,33.04366504809768,16106127360,7877.516217539945
clang,8081,1,32,0,10,22,10,1.0,1.3408187179993547,13.170072646666666,41.457649,17.658679922061967,23.798969077938036,10737418240,7637.1248868595585
clang,8081,1,32,1,27,5,27,1.0,3.5858917130008194,13.170072646666666,114.9105,47.22645436330077,67.68404563669924,28991029248,7710.216094858881
clang,8081,1,32,2,18,14,18,1.0,2.386244641000303,13.170072646666666,75.767841,31.427015274693012,44.34082572530699,19327352832,7724.27088291894
clang,8081,1,32,3,10,22,10,1.0,1.37096969599952,13.170072646666666,41.055265,18.055770492692194,22.999494507307805,10737418240,7469.165824656992
clang,8081,1,32,4,26,6,26,1.0,3.561412017001203,13.170072646666666,120.432188,46.9040549886175,73.5281330113825,27917287424,7475.686574006135
clang,8081,1,32,5,10,22,10,1.0,1.4449366079988977,13.170072646666666,53.50648,19.029920097173598,34.47655990282641,10737418240,7086.816088202959
clang,8081,1,32,6,20,12,20,1.0,2.657021809000071,13.170072646666666,82.559482,34.993170248308616,47.56631175169139,21474836480,7707.87801990505
clang,8081,1,32,7,15,17,15,1.0,1.9440639250005916,13.170072646666666,61.398085,25.60346312202173,35.79462187797827,16106127360,7900.974758325052
clang,8081,1,32,8,6,26,6,1.0,0.8124589449998894,13.170072646666666,24.944968,10.7001433280827,14.2448246719173,6442450944,7562.228267424438
clang,8081,1,32,9,8,24,8,1.0,1.0711904620002315,13.170072646666666,32.461929,14.107656202959477,18.354272797040522,8589934592,7647.566227114361
clang,8081,1,32,10,12,20,12,1.0,1.5075292049987183,13.170072646666666,46.514166,19.854269146804764,26.65989685319524,12884901888,8151.085869019995
clang,8081,1,32,11,16,16,16,1.0,2.135285657001077,13.170072646666666,65.359886,28.12186722408955,37.238018775910454,17179869184,7672.978060935729
clang,8081,1,32,12,8,24,8,1.0,1.017875396000818,13.170072646666666,31.624036,13.405492910585375,18.218543089414624,8589934592,8048.136375224278
clang,8081,1,32,13,16,16,16,1.0,2.112781443000131,13.170072646666666,66.102386,27.82548509084095,38.276900909159046,17179869184,7754.706505153163
clang,8081,1,32,14,10,22,10,1.0,1.3107225969997671,13.170072646666666,40.263528,17.26231182211453,23.00121617788547,10737418240,7812.48452070581
clang,8081,1,32,15,26,6,26,1.0,3.3875535750012205,13.170072646666666,105.763803,44.61432667724145,61.149476322758545,27917287424,7859.359095151848
clang,8081,1,32,16,10,22,10,1.0,1.2917662239997298,13.170072646666666,41.482367,17.012655012586727,24.469711987413277,10737418240,7927.13093882701
clang,8081,1,32,17,12,20,12,1.0,1.5745253459990636,13.170072646666666,51.022477,20.736613190825636,30.285863809174366,12884901888,7804.256712173186
clang,8081,1,32,18,10,22,10,1.0,1.3196945349991438,13.170072646666666,44.376092,17.38047289734771,26.99561910265229,10737418240,7759.371376048506
clang,8081,1,32,19,8,24,8,1.0,1.007432450000124,13.170072646666666,32.30941,13.267958553111017,19.041451446888985,8589934592,8131.562567792006
clang,8081,1,32,20,10,22,10,1.0,1.3688275439999416,13.170072646666666,42.039284,18.027558195237543,24.01172580476246,10737418240,7480.854724823127
clang,8081,1,32,21,6,26,6,1.0,0.7883436249994702,13.170072646666666,24.451891,10.382542811779567,14.069348188220433,6442450944,7793.555760667347
clang,8081,1,32,22,12,20,12,1.0,1.6641377570012992,13.170072646666666,52.995902,21.91681515376803,31.07908684623197,12884901888,7384.004087583722
clang,8081,1,32,23,10,22,10,1.0,1.3785541010001907,13.170072646666666,45.810085,18.155657657532768,27.654427342467233,10737418240,7428.072639710339
clang,8081,1,32,24,24,8,24,1.0,3.186310069000683,13.170072646666666,100.204047,41.96393508354448,58.240111916455525,25769803776,7712.996998973087
clang,8081,1,32,25,10,22,10,1.0,1.3406350599998405,13.170072646666666,41.490073,17.656261132866224,23.83381186713378,10737418240,7638.171121678124
clang,8081,1,32,26,7,25,7,1.0,0.9266905879994738,13.170072646666666,28.754052,12.20458236493532,16.549469635064682,7516192768,7735.052122925058
clang,8081,1,64,0,36,28,36,1.0,4.663188553000509,13.170072646666666,145.841777,61.41453200812112,84.4272449918789,38654705664,7905.320486404096
clang,8081,1,64,1,14,50,14,1.0,1.8396790280003188,13.170072646666666,55.953557,24.228706445313318,31.724850554686686,15032385536,7792.663710246697
clang,8081,1,64,2,43,21,43,1.0,5.523892905001048,13.170072646666666,171.05074,72.75007085127038,98.30066914872961,46170898432,7971.190020743467
clang,8081,1,64,3,12,52,12,1.0,1.541772607999519,13.170072646666666,48.538719,20.305257251994394,28.233461748005606,12884901888,7970.046903313405
clang,8081,1,64,4,16,48,16,1.0,2.1099058459985827,13.170072646666666,67.260423,27.787613269428025,39.47280973057198,17179869184,7765.275417892276
clang,8081,1,64,5,29,35,29,1.0,3.7143888760001573,13.170072646666666,114.521086,48.91877133489262,65.60231466510737,31138512896,7994.8548715174275
clang,8081,1,64,6,10,54,10,1.0,1.3270212280003761,13.170072646666666,41.096325,17.476965976433764,23.619359023566236,10737418240,7716.530665775527
clang,8081,1,64,7,16,48,16,1.0,2.017752815001586,13.170072646666666,61.953949,26.573951156587054,35.37999784341295,17179869184,8119.924243538781
clang,8081,1,64,8,14,50,14,1.0,1.8652263990006759,13.170072646666666,58.003409,24.565167177319367,33.43824182268063,15032385536,7685.930248296258
clang,8081,1,64,9,14,50,14,1.0,1.8136305610005365,13.170072646666666,55.229642,23.885646242591886,31.343995757408113,15032385536,7904.586693825435
clang,8081,1,64,10,14,50,14,1.0,1.8352428960006364,13.170072646666666,57.081338,24.170282264607298,32.91105573539271,15032385536,7811.50006423729
clang,8081,1,64,11,12,52,12,1.0,1.5777189629989152,13.170072646666666,50.080494,20.778673358719313,29.30182064128069,12884901888,7788.459344269445
clang,8081,1,64,12,10,54,10,1.0,1.3350649170006363,13.170072646666666,41.736367,17.582901944914383,24.15346505508562,10737418240,7670.0390142864635
clang,8081,1,64,13,12,52,12,1.0,1.5467217860004894,13.170072646666666,48.889256,20.370438285808458,28.518817714191545,12884901888,7944.5444625011005
clang,8081,1,64,14,32,32,32,1.0,4.250731623998945,13.170072646666666,128.112607,55.982444289549484,72.13016271045052,34359738368,7708.790603245135
clang,8081,1,64,15,20,44,20,1.0,2.622294275000968,13.170072646666666,80.60124,34.535806102700846,46.06543389729916,21474836480,7809.954891501428
clang,8081,1,64,16,10,54,10,1.0,1.2911706680006318,13.170072646666666,40.262261,17.00481149681345,23.257449503186553,10737418240,7930.787349635632
clang,8081,1,64,17,10,54,10,1.0,1.3240504670011433,13.170072646666666,40.72406,17.437840838257983,23.286219161742018,10737418240,7733.844181326933
clang,8081,1,64,18,12,52,12,1.0,1.5502364080002735,13.170072646666666,49.386713,20.41672611287119,28.96998688712881,12884901888,7926.5329704460355
clang,8081,1,64,19,12,52,12,1.0,1.6005274540002574,13.170072646666666,49.866638,21.079062842167833,28.78757515783217,12884901888,7677.469055146881
clang,8081,1,64,20,12,52,12,1.0,1.5611976960008178,13.170072646666666,48.026874,20.561087072139394,27.465786927860606,12884901888,7870.880178389376
clang,8081,1,64,21,14,50,14,1.0,1.8015131100000872,13.170072646666666,59.558352,23.726058532623544,35.83229346737646,15032385536,7957.755022942523
clang,8081,1,64,22,14,50,14,1.0,1.8586091619999934,13.170072646666666,57.537582,24.478017685300166,33.059564314699834,15032385536,7713.294593131921
clang,8081,1,64,23,12,52,12,1.0,1.5609277979983744,13.170072646666666,48.416044,20.55753249584002,27.858511504159978,12884901888,7872.241122079624
clang,8081,1,64,24,12,52,12,1.0,1.5993787129991688,13.170072646666666,50.410296,21.063933839731288,29.346362160268715,12884901888,7682.98333604643
clang,8081,1,64,25,12,52,12,1.0,1.5994924080005148,13.170072646666666,48.857611,21.06543121115858,27.79217978884142,12884901888,7682.437214791735
clang,8081,1,64,26,12,52,12,1.0,1.5548100199994224,13.170072646666666,48.364442,20.476960915157644,27.887481084842353,12884901888,7903.216368521065
clang,8081,2,1,0,1,0,1,1.0,0.17181055000037304,13.170072646666666,4.578026,2.2627574249686684,2.315268575031332,1073741824,5960.053093350651
clang,8081,2,1,1,1,0,1,1.0,0.17066988800070249,13.170072646666666,4.669405,2.2477348235677153,2.421670176432285,1073741824,5999.886752112858
clang,8081,2,1,2,1,0,1,1.0,0.151902980000159,13.170072646666666,4.370197,2.000573281847248,2.369623718152752,1073741824,6741.144907090882
